Frequency_Hz,Amplitude_A
28.058134840536,0.000371612931862855
28.0985062575727,0.000100640629068512
28.1388776746095,0.000156186647406908
28.1792490916462,0.000128220019988935
28.219620508683,0.00010865896232498
28.2599919257197,0.000128673911592185
28.3003633427564,0.000129663631694724
28.3407347597932,7.2620219438328e-05
28.3811061768299,0.000134949239716361
28.4214775938667,0.000153399746196365
28.4618490109034,0.000151929721075221
28.5022204279402,0.000161137528075332
28.5425918449769,2.77320694446447e-05
28.5829632620136,9.89906344336456e-05
28.6233346790504,4.56655611064169e-05
28.6637060960871,0.00021303318260125
28.7040775131239,0.000183021216354525
28.7444489301606,9.6503093983424e-05
28.7848203471974,0.000118070284946972
28.8251917642341,0.00014445643649918
28.8655631812708,0.000111448882311427
28.9059345983076,0.000362178597690865
28.9463060153443,0.000104893014422452
28.9866774323811,1.96039276179696e-05
29.0270488494178,0.00023480946413318
29.0674202664546,0.000134670495400629
29.1077916834913,0.000125372732055873
29.148163100528,0.000182975609265758
29.1885345175648,0.000111442030293089
29.2289059346015,0.000197702820402183
29.2692773516383,0.000117130119169075
29.309648768675,0.000144328515672748
29.3500201857118,3.87752582101855e-05
29.3903916027485,8.81808751681209e-05
29.4307630197852,0.000180304406177302
29.471134436822,9.33541258517033e-05
29.5115058538587,8.64571256115858e-05
29.5518772708955,8.66208004580184e-05
29.5922486879322,0.000254083224334
29.632620104969,9.74314231960361e-05
29.6729915220057,1.25149611906906e-05
29.7133629390424,9.03663821514874e-05
29.7537343560792,0.000181053823751756
29.7941057731159,3.23317934080703e-05
29.8344771901527,7.50974067913913e-05
29.8748486071894,0.000167460385718925
29.9152200242261,0.000115314200258528
29.9555914412629,0.000111187980307373
29.9959628582996,6.74889383725055e-05
30.0363342753364,9.23622644788685e-05
30.0767056923731,9.9845755707242e-05
30.1170771094099,0.000110072772909025
30.1574485264466,8.61373595556855e-05
30.1978199434833,0.000243118312223035
30.2381913605201,0.000154076843968694
30.2785627775568,0.000118423322955647
30.3189341945936,8.17426392677437e-05
30.3593056116303,0.000181632770756566
30.3996770286671,3.16881110667007e-05
30.4400484457038,6.43978520888363e-05
30.4804198627405,4.41127633757794e-05
30.5207912797773,0.000166759004477819
30.561162696814,0.000284831823447834
30.6015341138508,5.94285241578185e-05
30.6419055308875,0.000182684905049476
30.6822769479243,4.03997878589028e-05
30.722648364961,7.08962224294525e-05
30.7630197819977,0.000292948183430619
30.8033911990345,4.60219371454174e-05
30.8437626160712,0.000143488340370964
30.884134033108,6.34976519587563e-05
30.9245054501447,0.000119557325929437
30.9648768671814,0.000194544805392858
31.0052482842182,0.000186929519403914
31.0456197012549,0.000228642593874105
31.0859911182917,0.000196966361931628
31.1263625353284,8.14091855013424e-05
31.1667339523652,0.00012803874425382
31.2071053694019,9.71150559379055e-05
31.2474767864386,0.000113975464140834
31.2878482034754,0.000192675169399561
31.3282196205121,0.000119768025688966
31.3685910375489,3.82839575891362e-05
31.4089624545856,9.1313834212621e-05
31.4493338716224,0.000240408861274574
31.4897052886591,0.000113136402520917
31.5300767056958,7.57928808327496e-05
31.5704481227326,0.000187624043820525
31.6108195397693,0.000196948354500166
31.6511909568061,0.000312056831848054
31.6915623738428,5.958533402392e-05
31.7319337908796,4.63259810141902e-05
